breadth,stop_atr,target_atr,hold,trades_train,return_train,win_train,pf_train,dd_train,final_train,trades_oos,return_oos,win_oos,pf_oos,dd_oos,final_oos
0.46,1.5,2.5,7,25,0.12884695979297245,0.64,2.2788303587887104,-0.028582578714017405,112884695.97929725,40,0.18938358724010596,0.65,2.19002895974771,-0.04879651518398158,118938358.72401059
0.46,2.0,2.5,10,25,0.10094886186718721,0.68,2.2796518704165876,-0.022483971673812924,110094886.18671872,38,0.12202969635461991,0.631578947368421,1.8361781509121367,-0.04747611253917306,112202969.63546199
0.46,2.0,2.5,7,25,0.09609956304511558,0.68,2.2797977403983976,-0.022004191201560358,109609956.30451155,40,0.1568400478048182,0.725,2.3243334534606883,-0.04051245748473347,115684004.78048182
0.46,1.5,3.0,10,24,0.14096707156002197,0.5833333333333334,2.305953996344435,-0.03084757755981517,114096707.1560022,33,0.30398258282277424,0.7272727272727273,3.7579801029905706,-0.04879651518398158,130398258.28227742
0.42,1.75,3.0,12,24,0.12063591698359288,0.625,2.308412633753368,-0.028723082699103265,112063591.69835928,31,0.2092884819148355,0.6774193548387096,3.035616830857453,-0.047786346134091856,120928848.19148354
0.42,1.25,2.5,7,26,0.12662127923500877,0.6153846153846154,2.2542394421821146,-0.02940949214355926,112662127.92350087,45,0.18911238951491005,0.5777777777777777,2.064357200965872,-0.058579303298093625,118911238.951491
0.42,1.25,3.0,7,25,0.12824702264625598,0.6,2.253910111744204,-0.04490595422138187,112824702.26462561,41,0.19952235291712261,0.5609756097560976,2.119207168187147,-0.06089993723182111,119952235.29171227
0.46,1.5,3.0,7,24,0.12996723621290807,0.625,2.2757539239471303,-0.028527635644884874,112996723.6212908,36,0.21523037616381968,0.6666666666666666,2.508673282925779,-0.05667281387785887,121523037.61638197
0.42,2.0,2.5,10,26,0.1037619294105292,0.6923076923076923,2.223980487581209,-0.022614919419146708,110376192.94105291,38,0.11406995936595954,0.6052631578947368,1.8103450485624573,-0.060775267262244276,111406995.93659595
0.46,2.0,3.0,7,23,0.09767503231051,0.6521739130434783,2.323516483838052,-0.021964917038693577,109767503.231051,35,0.169326702802018,0.6857142857142857,2.548732202007958,-0.04349538632120413,116932670.28020181
0.46,1.5,2.5,10,25,0.13222946016300519,0.64,2.2150888758342937,-0.026927335605212953,113222946.01630053,36,0.19342780502458323,0.6388888888888888,2.2787904847529727,-0.04879651518398158,119342780.50245833
0.46,1.5,2.5,12,25,0.13222946016300519,0.64,2.2150888758342937,-0.026927335605212953,113222946.01630053,35,0.24510289185921974,0.6857142857142857,2.9975835509607656,-0.05075955653221821,124510289.18592198
0.42,1.25,3.0,12,24,0.1394528193956368,0.5833333333333334,2.26570099918035,-0.044714997833366216,113945281.93956368,33,0.21933539405187696,0.6060606060606061,2.6177076727858806,-0.05482223080834569,121933539.4051877
0.42,2.0,2.5,7,26,0.09889801038258916,0.6923076923076923,2.221647009619923,-0.02262045554006203,109889801.03825893,42,0.13813601714554746,0.6666666666666666,2.113570570826826,-0.04051245748473347,113813601.71455476
0.5,1.5,3.0,10,23,0.13449884080661545,0.6086956521739131,2.3127013459284878,-0.03797636560405362,113449884.08066154,34,0.19646084883739134,0.6176470588235294,2.3034410199831092,-0.05185227559901566,119646084.88373914
0.38,2.0,3.0,10,29,0.12201140739379635,0.6551724137931034,2.20925464969154,-0.060621511583176524,112201140.73937964,35,0.21095427039896286,0.7142857142857143,3.0294167108698344,-0.04332761364533739,121095427.0398963
0.38,2.0,2.5,10,32,0.13003288872989827,0.6875,2.198875038047573,-0.03232988751063927,113003288.87298982,37,0.10005315915776403,0.5945945945945946,1.7157697324042707,-0.06076334177262263,110005315.9157764
0.42,1.25,2.5,10,26,0.13016360252993553,0.6153846153846154,2.1978632944582244,-0.027781853140109496,113016360.25299355,39,0.16991539138624678,0.5897435897435898,2.0078141002190026,-0.046644110265132724,116991539.13862467
0.42,1.25,2.5,12,26,0.13016360252993553,0.6153846153846154,2.1978632944582244,-0.027781853140109496,113016360.25299355,38,0.20684716527289626,0.6052631578947368,2.306757536057042,-0.04558888973942442,120684716.52728963
0.38,1.75,2.5,10,32,0.14285024966488336,0.65625,2.18347102526252,-0.03404692028669985,114285024.96648835,37,0.1526663397513841,0.6216216216216216,2.0868234836047868,-0.0645842739867746,115266633.97513841
0.38,1.75,2.5,12,32,0.14186783940902492,0.65625,2.164670057701861,-0.03404692028669985,114186783.94090249,38,0.19333677684498318,0.6578947368421053,2.386551408085582,-0.04681273446083879,119333677.68449832
0.42,1.75,3.0,7,25,0.10711414362606297,0.64,2.1557948444971284,-0.04408151170082264,110711414.36260629,37,0.2054691864850784,0.7027027027027027,2.9911466052413096,-0.047786346134091856,120546918.64850783
0.42,2.0,3.0,7,24,0.09531060172882477,0.6666666666666666,2.196248226421933,-0.02741640640142999,109531060.17288247,37,0.16512857868398156,0.6486486486486487,2.450373680139707,-0.04129160353534812,116512857.86839816
0.42,1.75,2.5,10,26,0.1094775550604794,0.6538461538461539,2.1416357700332163,-0.027969060675008504,110947755.50604795,36,0.1398480627766463,0.6111111111111112,2.001249598970815,-0.06466907299644235,113984806.27766463
0.42,1.75,2.5,7,26,0.10395013162491029,0.6538461538461539,2.136185282906824,-0.027968122170114407,110395013.16249104,42,0.14673994526058576,0.6428571428571429,2.0415097566667817,-0.04825779894748572,114673994.52605858
0.42,1.5,3.5,7,25,0.1297401145601904,0.6,2.119034456611178,-0.04437823648608663,112974011.45601904,36,0.16618619049368988,0.5833333333333334,2.1099146817107544,-0.04879651518398158,116618619.04936899
0.38,2.0,4.0,10,27,0.12672525363348797,0.5925925925925926,2.121918441197582,-0.06663017559247837,112672525.3633488,30,0.13902432936874365,0.6333333333333333,2.219494248439878,-0.04332761364533739,113902432.93687436
0.42,1.75,2.5,12,26,0.1085284226402412,0.6538461538461539,2.1192415264035245,-0.027948650980007376,110852842.26402412,35,0.18301593128963867,0.6571428571428571,2.5262810829917224,-0.047786346134091856,118301593.12896386
0.38,1.25,2.5,10,32,0.14424251000249044,0.59375,2.016612307282307,-0.043184787917613154,114424251.00024904,38,0.1604958500137792,0.5789473684210527,1.9797143311883543,-0.05323294475402681,116049585.00137791
0.38,1.25,2.5,12,32,0.14424251000249044,0.59375,2.016612307282307,-0.043184787917613154,114424251.00024904,40,0.18671313738767492,0.575,2.0439717838069713,-0.05291879683622936,118671313.73876749
0.38,1.75,4.0,7,31,0.12070723366749636,0.5483870967741935,2.0221449521373405,-0.07591485886895194,112070723.36674963,35,0.19438743984680218,0.6285714285714286,2.3944159855258618,-0.04615562142228441,119438743.98468022
0.42,1.25,3.0,10,25,0.12063671972063661,0.52,1.9973645285272565,-0.05694940985492078,112063671.97206366,38,0.23119123728687474,0.6052631578947368,2.487152623028453,-0.04894528695091672,123119123.72868747
0.38,1.75,3.0,12,30,0.12434447332490417,0.6,1.9902855318128634,-0.06407168320868475,112434447.33249041,33,0.17384682542477403,0.6363636363636364,2.3624409481291506,-0.053122766124406244,117384682.54247741
0.42,1.75,3.0,10,25,0.10412626287022153,0.56,1.9835852255544646,-0.04595335722215736,110412626.28702214,33,0.2508818003655211,0.7272727272727273,3.481615162926378,-0.047786346134091856,125088180.03655212
0.38,2.0,2.5,7,33,0.10194689434337922,0.6363636363636364,1.9458247811655676,-0.029261364085624606,110194689.43433791,41,0.13288358088151386,0.6829268292682927,2.0038862069745402,-0.04332761364533739,113288358.08815138
0.38,1.25,4.0,7,31,0.13018863093175437,0.5161290322580645,1.9432838544265072,-0.09129150328797059,113018863.09317544,38,0.2766751461755983,0.6052631578947368,2.7770013123825756,-0.04624785081044332,127667514.61755984
0.42,1.5,2.5,7,26,0.10472438712586163,0.6153846153846154,1.9257087694806152,-0.028582578714017405,110472438.71258616,43,0.1903310055756915,0.627906976744186,2.1537845854929967,-0.04879651518398158,119033100.55756915
0.42,1.5,3.0,7,25,0.10531418420779337,0.6,1.9196712064171002,-0.0472273591844329,110531418.42077935,38,0.20024120562183878,0.631578947368421,2.270153473194254,-0.05667281387785887,120024120.56218387
0.38,1.75,2.5,7,33,0.10910295082090804,0.6060606060606061,1.902001640307642,-0.031912525319758855,110910295.0820908,41,0.1421810103928829,0.6585365853658537,1.9551456239960063,-0.04688910848811355,114218101.03928828
0.42,1.5,3.0,12,24,0.11666016928373524,0.5833333333333334,1.9482236817054917,-0.04791325972326387,111666016.92837353,32,0.2106024265938553,0.625,2.581209229111974,-0.05262979629065539,121060242.65938553
0.42,1.5,2.5,10,26,0.10804679772159975,0.6153846153846154,1.8912426101025885,-0.02747317101586149,110804679.77215998,37,0.16131227635921386,0.5945945945945946,1.9739698998378463,-0.06402236971601728,116131227.63592139
0.42,1.5,2.5,12,26,0.10804679772159975,0.6153846153846154,1.8912426101025885,-0.02747317101586149,110804679.77215998,36,0.2045312096827423,0.6388888888888888,2.406743627277897,-0.04879651518398158,120453120.96827424
0.38,1.25,2.5,7,33,0.12195446045853764,0.5757575757575758,1.8585308309577633,-0.043184787917613154,112195446.04585376,45,0.19868551037480575,0.6,2.175132309171102,-0.05860164592084894,119868551.03748058
0.38,2.0,4.0,7,30,0.08969012519037811,0.5333333333333333,1.821938957921363,-0.06920015985784994,108969012.51903781,34,0.10547472779876732,0.6176470588235294,1.7544284161605663,-0.04332761364533739,110547472.77987672
0.38,1.25,3.0,12,30,0.11788639679810098,0.5333333333333333,1.7896063996300624,-0.0750130721756001,111788639.6798101,38,0.16340020529799903,0.5,1.8459209313805613,-0.05676753072031573,116340020.52979991
0.38,1.5,2.5,10,32,0.11916085057689618,0.59375,1.7621463378002777,-0.04392610389498862,111916085.05768962,37,0.1326866931577384,0.5945945945945946,1.808057833130028,-0.059442483264536196,113268669.31577383
0.38,1.5,2.5,12,32,0.11916085057689618,0.59375,1.7621463378002777,-0.04392610389498862,111916085.05768962,38,0.17657715147465036,0.6052631578947368,2.040535124397469,-0.05239827234637431,117657715.14746504
0.38,1.75,3.0,10,31,0.10689834968792211,0.5483870967741935,1.7680239992199074,-0.06480692808112794,110689834.96879221,35,0.2533791773420655,0.7142857142857143,3.2789166859801995,-0.04615562142228441,125337917.73420656
0.42,1.5,3.0,10,25,0.0987017611787353,0.52,1.7417215619894795,-0.05990144201772243,109870176.11787353,36,0.2836279188421551,0.6666666666666666,3.1666934867957885,-0.04879651518398158,128362791.8842155
0.38,1.5,4.0,7,31,0.10752599426589171,0.5161290322580645,1.7113445202958197,-0.09188509279822954,110752599.42658916,37,0.1937789687676421,0.5945945945945946,2.1485017476302053,-0.05468192365689599,119377896.87676421
0.38,1.5,2.5,7,33,0.09962619192629707,0.5757575757575758,1.6430294353335844,-0.04392610389498862,109962619.19262971,44,0.2132241336521199,0.6363636363636364,2.3175395198194835,-0.05235943261578993,121322413.365212
0.38,1.25,3.0,10,31,0.09835602162053725,0.4838709677419355,1.6157131816450407,-0.07592456220918678,109835602.16205373,38,0.21951734536660994,0.6052631578947368,2.4502212633267715,-0.05045019518696701,121951734.536661
0.38,1.75,3.5,7,32,0.07649200204738116,0.53125,1.591384026715448,-0.07591485886895194,107649200.20473811,36,0.15383528900939036,0.6111111111111112,2.0747602765881386,-0.04615562142228441,115383528.90093905
0.38,2.0,3.5,7,31,0.06621519375401763,0.5483870967741935,1.5791278903488013,-0.06920015985784994,106621519.37540177,36,0.12724618360749118,0.6111111111111112,1.9066953571050371,-0.04332761364533739,112724618.36074911
0.38,1.25,3.5,7,32,0.08289463483491843,0.5,1.5616995510808878,-0.09129150328797059,108289463.48349185,40,0.2172425820238808,0.575,2.2951358152332246,-0.054466420648830026,121724258.20238808
0.38,1.5,3.0,12,30,0.09197703870054541,0.5333333333333333,1.5569207290195994,-0.07680174674702643,109197703.87005454,34,0.20885450446117138,0.6176470588235294,2.546762093283675,-0.05722787937332856,120885450.44611715
0.38,1.75,3.0,7,32,0.07157316074744946,0.53125,1.5507379361832552,-0.06733345833367632,107157316.07474494,38,0.20376844214126377,0.7105263157894737,2.9769465750186033,-0.04615562142228441,120376844.21412638
0.38,2.0,3.0,7,31,0.06171445792603003,0.5483870967741935,1.5370918852487316,-0.06166331822250101,106171445.792603,38,0.17882404055079903,0.6842105263157895,2.7684490283948793,-0.04332761364533739,117882404.0550799
0.38,1.25,3.0,7,32,0.0772653647566568,0.5,1.5201849839165373,-0.08170114684864918,107726536.47566567,41,0.18656631152172487,0.5853658536585366,2.1190280073412073,-0.055363250157070165,118656631.15217249
0.38,1.5,3.0,10,31,0.07341486029718491,0.4838709677419355,1.4198779976211764,-0.07764777729615907,107341486.02971849,36,0.24472394749402104,0.6388888888888888,2.7322715641810715,-0.04760307014651599,124472394.7494021
0.38,1.5,3.5,7,32,0.060294689386330313,0.5,1.37242010620618,-0.09188509279822954,106029468.93863304,38,0.15569297002417049,0.5526315789473685,1.8852435998901076,-0.04760307014651599,115569297.00241706
0.38,1.5,3.0,7,32,0.05490195756279115,0.5,1.3376458154165698,-0.08300393024354062,105490195.75627911,39,0.19442472167872604,0.6410256410256411,2.2302596494693843,-0.056678719797661425,119442472.16787261
